File Name,A_precision,A_recall,A_f1-score,A_Jaccard Index,A_accuracy,A_FDR,B_precision,B_recall,B_f1-score,B_Jaccard Index,B_accuracy,B_FDR,No. Interictal Events,No. Ictal Events,SNR,RMS,Kurtosis,Skewness,MAD,Peak-to-Peak,Entropy,PSD,Session,Detector,Precision_Category,Quality Features
20171107_slice02_01_CTRL1_54,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,17.66402482022607,27.39419852916956,106.877623712677,5.99762527670016,11.4782550202963,982,0.2986805994133995,0.5193821000045858,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_66,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,19.46968896740804,41.8585919926974,62.81396238314733,4.777743801342913,16.97296670732531,941,0.3316981708412949,0.9091137809088897,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,10.0558127205457,14.64970670923711,50.53163030108799,-2.756703672988131,9.259675735518215,619,0.450607509537758,0.1931901430199509,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,20.57828661104825,42.72714609394516,72.98840824302142,4.87377133401332,16.17018841345678,1266,0.2468761639646193,1.127318488284808,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,17.7520018126395,28.05940457810496,72.70873098604301,3.197855868982143,12.0014711145523,1064,0.2788748825028531,0.4106496602910208,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,21.35284584668786,48.94659432597033,72.77203637352517,3.811000736348342,17.06523730869754,1492,0.2173345767519034,1.524594723906488,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,22.88530653567981,55.22854611118743,57.17990036367914,3.556002388993435,19.15314768470987,1587,0.1986995691650136,1.849816627733767,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,11.72439614155905,16.7546594348491,67.36668456982274,-1.107729553310284,9.802668563386113,671,0.422487560043098,0.234680722308982,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,14.78713230044183,20.84880917862377,44.14051981041715,2.233279264401975,10.70224292716435,748,0.3907278153193967,0.2028593379543586,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_51,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,4.578406296715121,9.472492514879304,5.196188037894755,0.2045995816308459,7.50682746329877,330,0.7938372174456076,0.07639781911734424,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,19.3014789204613,39.00439482716445,73.98075967410146,5.294295803389707,15.69488093988054,944,0.3271190073099721,0.8714426225037609,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,8.28040672225825,16.57286573279113,24.65099456626904,2.952683954074582,10.95917230603018,367,0.7814339702932152,0.2089881280873386,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_68,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,13.32524965510152,34.87480349858259,21.30187277214936,2.956757909598804,19.43019394498752,598,0.5438508743431517,0.6324190214335456,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,17.70998027915394,51.81084967634339,55.27606239463253,-5.050182383885761,21.56897650341543,1032,0.3208167392858445,2.421348898743091,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_73,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,15.18604855761764,33.36411246084271,22.74866922097125,1.640770310668884,17.0393982629436,850,0.372862625308769,0.5896307059722334,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_54,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,7.742535884317242,15.22032467700283,27.37451836169366,3.180463983752131,10.06701524693446,388,0.7263107579550746,0.1876291366473197,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,9.429427299096565,16.91551602978629,43.63906307239602,-4.179867351690326,9.972379109014955,411,0.6824944780993405,0.2677691592951267,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,17.25315095698712,44.46602308766339,28.0594117278449,3.241723834554273,21.04620619979809,993,0.3336610488891866,0.9933765836559113,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,14.03250205004484,31.1839385049973,23.96350862281539,2.28252977744447,16.9388192388765,771,0.4129886917704653,0.4941657784625086,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,15.05560350832495,37.51770120991875,35.31621151717206,-1.352916543426657,18.4386384771032,966,0.3350080430752779,1.144985475817839,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,12.37443981284468,25.02783515156876,29.31762306452362,0.5267702942083822,13.68653049415936,727,0.4190730391257962,0.4433509701373718,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,13.09067124400273,32.17871027223081,22.15404457372674,2.787896602529276,18.24009193131106,656,0.4914308006760546,0.5299351744109492,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,14.05408299567427,34.07183434573861,26.80703520821182,2.919945514376293,18.24514378468304,793,0.4075698463805392,0.5531588356195636,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_66,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,16.25392564143857,44.9430028724633,37.85512245196396,-4.130910473416463,20.38984043074892,974,0.3333765546512383,1.85749155755201,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,12.2706590680047,26.4555767422936,57.13160723922244,-4.295120163742098,13.56662961009539,720,0.4205660914660013,0.670665247758107,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_78,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,16.93065972438493,55.09932242899446,39.48784548837677,4.094489520486142,24.70416931919213,1243,0.272907139583266,2.15742163894307,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,10.54901480351113,22.00647209002208,49.96537246402012,-4.300339406316551,12.19482110319299,604,0.4904172347802857,0.463323801804184,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,10.28776257979387,22.64735437246352,22.40081317140868,0.8469843727114063,14.16830379020669,638,0.4847345700661024,0.3364985772330365,20171128,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_47,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,20,15.43986876561505,45.25133851763454,27.2809814807815,1.69166535878752,23.63835508139555,1138,0.2984054947589432,0.9266409466387778,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,5,8.347461788873412,18.39377291371733,21.43843325074003,0.2242484349784306,13.36085135742589,748,0.4028062382054244,0.3040758864112982,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_45,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,6,15.59742551517572,41.15815853925958,69.13728811140041,1.796718687206124,21.24844978311478,1407,0.2371460720788549,1.322028709698499,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,6,12.81319063501484,30.12006545394899,33.42478105452212,2.038164254653144,18.26771531776452,1063,0.3106323358191791,0.7205130017335929,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,6,14.97109506401675,41.46460508231274,31.01824500991792,1.984708470957523,21.95584116034817,1060,0.3159507804740997,0.815921996269662,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_46,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,15,14.65762667728412,41.71209833944449,29.57649458122124,1.995017587287403,22.95725535667699,1107,0.3049122279749668,0.7956480288005646,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,5,20.33801830883899,54.86367905714233,66.76776979777107,1.508852253872566,23.23533277441557,1656,0.2037913962388421,2.246445271548845,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_38,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,6,12.35042232083611,34.16784047905431,69.21078145238094,0.4362874389192363,19.79687833495398,1250,0.2656622123231521,0.9331062022996752,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_48,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,6,11.22019695474155,32.1853958902142,33.09814302922085,1.903075429306245,20.28904655178699,1145,0.2919802044268056,0.5933807952353757,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,5,17.37250900713903,38.70089846100464,74.36135559825233,2.739728556643972,18.40192347041149,1284,0.2497882574460605,1.227473626681397,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_35,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,24,15.9034384369764,42.9016170441474,38.03563659994088,2.668823188428839,21.50032741550973,1124,0.2979126109001447,0.8903314325001476,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,5,18.96309197146488,48.53849311901347,69.77142825959804,1.559975159103633,21.85357492431427,1534,0.2173790810041831,1.755189471345752,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_37,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,6,15.81188115474551,41.69386445834347,66.11005907651278,1.75131143968978,21.08815503938947,1400,0.237721663573478,1.32430823784189,20170505,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_16,0.714,1.0,0.833,0.714,0.714,0.286,0.284,0.92,0.434,0.277,0.277,0.716,22,5,16.40765580740785,64.88569565654153,60.46303294451057,1.844380362930245,31.9554022392946,1746,0.2076046311403301,3.630641015729049,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5,12.17448048020978,46.32673474295857,56.66853477874957,-3.689396463924958,28.1588404207102,1403,0.2521654631697567,2.060397962467485,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,19.51306782699567,85.01637344914475,37.29667538870024,3.326313393031909,38.3635195568395,1717,0.2124848426480762,4.152723236331075,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,10.17620224847808,37.24907555527012,25.22584870911161,2.500327648268175,25.43889922322608,951,0.3671030401666682,1.068154231327838,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,16.79184223477311,76.33605121798976,34.924957834272,3.49152585869464,38.56393051203516,1416,0.2639076407684218,3.130439065487418,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,18.74237221430058,78.42520121463225,37.09073286918435,3.699009058330891,37.48870075165183,1640,0.2232797675489814,3.402721818569453,20170606,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,4,17.2672166871283,32.46163843677641,73.38898086416184,2.619330017711853,16.28322142025155,1203,0.2608033742878294,0.6659888514662357,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_58,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4,19.25681420619438,40.54322829469251,65.74121861851353,4.171826253266421,18.41167530869906,1024,0.3122853141444756,0.9161627466402534,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_57,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4,21.12063746747584,48.33810815495369,64.99265879204171,3.516831188344598,19.70948658491112,1460,0.2224537867124689,1.269673565567188,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,4,18.39370322475642,34.90374659529961,84.33966234413445,0.7319575056322877,16.09641879398704,1270,0.2476877227756797,0.7983079663269091,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4,20.25631451535802,36.09936334849503,81.11334413964359,4.02113567574207,14.77227265904631,1242,0.2477402772814939,0.7984263270274983,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_31,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,5,13.04168091710906,19.27325698272667,58.3332561762468,-1.752020508217978,11.17585837733581,647,0.4459796507313918,0.2995147237647794,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,6,9.057125399853119,13.23457373489772,16.46795501269669,-0.3785767997391018,9.770918460134423,407,0.6772753863425937,0.1461447899497511,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,4,14.93261371168177,23.95066019155028,83.76097696276616,2.511286424894124,13.16395010783425,984,0.3076090339803559,0.4758499251639034,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,4,16.40889525141657,26.91371290294638,90.49989418648478,-0.7670544814488428,13.87968237936605,1054,0.2879022608216195,0.633145166151458,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_44,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4,16.88402561547229,25.15273888885883,73.23860645736539,3.528471975077081,12.68798766408981,873,0.3389316913266747,0.4445442507962015,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_65,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4,18.13352277048303,37.96826141295151,66.12623616462847,3.67330474915301,17.56510381820556,1248,0.2576780045956784,0.7020255051871465,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_64,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,4,17.28675464697944,38.0888277473417,60.32971078630357,3.443274899439139,18.02992600782146,1234,0.2664179119510918,0.7345538449802447,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_67,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,4,18.75486124781557,37.52614483781792,71.37150138895164,3.541468509633154,17.1685894002702,1290,0.2473377324703352,0.808164949829905,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_68,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,4,17.87343001082643,36.78649194639551,90.58170500551891,1.91627975790376,16.97805550176992,1320,0.2403108471497557,1.11352194694912,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,4,19.13539250401973,39.75626821996473,71.01162904506482,4.147971951740169,17.95511849949197,1286,0.2478576701772268,0.8663817591911221,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_77,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,4,21.97903702053492,52.22004127301658,62.18987471618199,3.340733857508003,20.63250553566513,1528,0.2156390772108729,1.417381476384071,20170926,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,13.02320913345186,24.69795155136015,45.8716992686954,3.383499101598527,13.87276923893333,766,0.4009534844086938,0.3971347803593024,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_66,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,10.813498980315,22.88055528172339,36.82438951639772,1.301642752294375,14.15300632499375,818,0.378876922315505,0.355572496753506,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,14.05885016530686,30.52871014853614,47.40553791479918,2.999702728809048,16.14935877473334,1067,0.300086520298662,0.4468701377261586,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,13.56739132348255,25.60914934972786,59.40269028255519,4.662573665112786,13.4733201472677,849,0.3575799583799623,0.4552102983844262,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,12.56236661313161,24.80393784260878,33.45510214720478,1.125655685093989,14.43539511236251,856,0.3628795594789608,0.4051077245471593,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,10.44258959579638,30.97140049707149,51.80281500680331,4.010489662750706,16.04788285287291,987,0.3247858959234906,0.5212892835865586,20171124,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170224_slice02_04_CTRL2_0005_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,5,9.632199408966276,110.2538757436754,14.70319524289816,1.120347907896383,78.51910013856816,2220,0.1928484411441573,8.273779524820952,20170224,2,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170224_slice02_04_CTRL2_0005_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,5,18.70567131776822,38.06480939451627,69.50480409380911,-1.476956735650548,16.19393490627477,1314,0.2421181356754018,1.057840798961388,20170224,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_42,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.087,0.129,0.069,0.069,0.75,23,4,13.62555539814917,19.65701999286769,25.71072197247081,2.698613775944509,10.64379914055834,368,0.7782456566176607,0.1742863020048684,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_65,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,4,11.78993309255457,42.11391528738849,16.62785919212444,-0.07446429010585219,24.5757937973986,874,0.4013790564799853,1.327021243741053,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_56,1.0,1.0,1.0,1.0,1.0,0.0,0.421,0.348,0.381,0.235,0.235,0.579,26,4,24.87318401279093,96.8846806646954,31.94782228237263,2.746152253193717,35.0020226720625,1632,0.2123685198507409,5.255784250990136,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_64,1.0,0.75,0.857,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,10.30707353179075,158.7247958364834,10.72861816835893,0.2566390196526483,99.85506256782223,2543,0.1786257628831249,16.11474186683827,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
